id,pais,ciudad,region_geografica,servicio,metrica,spearman_rho,p_valor,significativo
116,Colombia,Baranoa,Caribe (interior),mercado,betweenness_c,-0.1627,0.0,True
116,Colombia,Baranoa,Caribe (interior),mercado,closeness_c,-0.5734,0.0,True
116,Colombia,Baranoa,Caribe (interior),mercado,degree_c,-0.4801,0.0,True
116,Colombia,Baranoa,Caribe (interior),parque,betweenness_c,-0.1408,0.0,True
116,Colombia,Baranoa,Caribe (interior),parque,closeness_c,-0.5619,0.0,True
116,Colombia,Baranoa,Caribe (interior),parque,degree_c,-0.4069,0.0,True
116,Colombia,Baranoa,Caribe (interior),policia,betweenness_c,-0.1808,0.0,True
116,Colombia,Baranoa,Caribe (interior),policia,closeness_c,-0.553,0.0,True
116,Colombia,Baranoa,Caribe (interior),policia,degree_c,-0.4791,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),clinica,betweenness_c,-0.0164,0.555168,False
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),clinica,closeness_c,0.3786,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),clinica,degree_c,0.0071,0.796892,False
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),escuela,betweenness_c,-0.1683,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),escuela,closeness_c,-0.381,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),escuela,degree_c,-0.2628,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),farmacia,betweenness_c,-0.1214,1.1e-05,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),farmacia,closeness_c,-0.5918,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),farmacia,degree_c,-0.3261,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),mercado,betweenness_c,-0.0954,0.000562,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),mercado,closeness_c,-0.4416,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),mercado,degree_c,-0.3129,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),parque,betweenness_c,-0.1083,8.9e-05,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),parque,closeness_c,-0.404,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),parque,degree_c,-0.3325,0.0,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),policia,betweenness_c,-0.0577,0.03728,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),policia,closeness_c,0.1385,1e-06,True
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),policia,degree_c,0.0374,0.176739,False
118,Colombia,Tierralta,Caribe (Alto Sinú),bomberos,betweenness_c,-0.1707,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),bomberos,closeness_c,-0.5925,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),bomberos,degree_c,-0.2475,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),escuela,betweenness_c,-0.1839,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),escuela,closeness_c,-0.3261,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),escuela,degree_c,-0.2668,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),farmacia,betweenness_c,-0.1548,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),farmacia,closeness_c,-0.5208,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),farmacia,degree_c,-0.2444,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),hospital,betweenness_c,-0.1242,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),hospital,closeness_c,-0.2295,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),hospital,degree_c,-0.2517,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),mercado,betweenness_c,-0.184,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),mercado,closeness_c,-0.5444,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),mercado,degree_c,-0.2898,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),parque,betweenness_c,-0.1532,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),parque,closeness_c,-0.4119,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),parque,degree_c,-0.2468,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),policia,betweenness_c,-0.1321,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),policia,closeness_c,-0.3322,0.0,True
118,Colombia,Tierralta,Caribe (Alto Sinú),policia,degree_c,-0.2436,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),bomberos,betweenness_c,-0.1812,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),bomberos,closeness_c,-0.3354,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),bomberos,degree_c,-0.2945,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),clinica,betweenness_c,-0.1635,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),clinica,closeness_c,-0.2489,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),clinica,degree_c,-0.27,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),escuela,betweenness_c,-0.1106,1e-06,True
119,Colombia,Manaure,Caribe (Alta Guajira),escuela,closeness_c,-0.0456,0.043483,True
119,Colombia,Manaure,Caribe (Alta Guajira),escuela,degree_c,-0.1946,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),farmacia,betweenness_c,-0.1795,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),farmacia,closeness_c,-0.3187,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),farmacia,degree_c,-0.2899,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),hospital,betweenness_c,-0.1593,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),hospital,closeness_c,-0.2009,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),hospital,degree_c,-0.2555,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),mercado,betweenness_c,-0.1686,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),mercado,closeness_c,-0.2602,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),mercado,degree_c,-0.2768,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),parque,betweenness_c,-0.1277,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),parque,closeness_c,-0.0413,0.067396,False
119,Colombia,Manaure,Caribe (Alta Guajira),parque,degree_c,-0.2527,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),policia,betweenness_c,-0.1848,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),policia,closeness_c,-0.3879,0.0,True
119,Colombia,Manaure,Caribe (Alta Guajira),policia,degree_c,-0.2935,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),bomberos,betweenness_c,-0.0971,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),bomberos,closeness_c,-0.2796,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),bomberos,degree_c,-0.0922,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),clinica,betweenness_c,-0.1068,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),clinica,closeness_c,-0.4303,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),clinica,degree_c,-0.1098,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),escuela,betweenness_c,-0.102,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),escuela,closeness_c,-0.1503,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),escuela,degree_c,-0.0357,0.001326,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),farmacia,betweenness_c,-0.0762,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),farmacia,closeness_c,-0.6193,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),farmacia,degree_c,-0.0471,2.3e-05,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),hospital,betweenness_c,-0.0769,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),hospital,closeness_c,-0.6261,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),hospital,degree_c,-0.0502,6e-06,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),mercado,betweenness_c,-0.1141,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),mercado,closeness_c,-0.3841,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),mercado,degree_c,-0.0857,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),parque,betweenness_c,-0.0828,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),parque,closeness_c,-0.2007,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),parque,degree_c,-0.0919,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),policia,betweenness_c,-0.0716,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),policia,closeness_c,-0.5777,0.0,True
120,Colombia,Cajicá,Andina (Sabana de Bogotá),policia,degree_c,-0.0361,0.001168,True
121,Colombia,Los Patios,Andina (metro Cúcuta),bomberos,betweenness_c,-0.038,0.000182,True
121,Colombia,Los Patios,Andina (metro Cúcuta),bomberos,closeness_c,-0.0288,0.004542,True
121,Colombia,Los Patios,Andina (metro Cúcuta),bomberos,degree_c,-0.0393,0.00011,True
121,Colombia,Los Patios,Andina (metro Cúcuta),clinica,betweenness_c,-0.1046,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),clinica,closeness_c,-0.2214,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),clinica,degree_c,-0.1427,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),escuela,betweenness_c,-0.184,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),escuela,closeness_c,-0.1004,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),escuela,degree_c,-0.2449,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),farmacia,betweenness_c,-0.0922,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),farmacia,closeness_c,0.1919,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),farmacia,degree_c,-0.1316,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),hospital,betweenness_c,-0.1081,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),hospital,closeness_c,0.2402,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),hospital,degree_c,-0.1149,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),mercado,betweenness_c,-0.1376,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),mercado,closeness_c,0.065,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),mercado,degree_c,-0.177,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),parque,betweenness_c,-0.1409,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),parque,closeness_c,0.0893,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),parque,degree_c,-0.1985,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),policia,betweenness_c,-0.1147,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),policia,closeness_c,-0.1209,0.0,True
121,Colombia,Los Patios,Andina (metro Cúcuta),policia,degree_c,-0.1819,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),escuela,betweenness_c,-0.2868,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),escuela,closeness_c,-0.5955,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),escuela,degree_c,-0.3966,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),hospital,betweenness_c,-0.2679,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),hospital,closeness_c,-0.5679,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),hospital,degree_c,-0.3175,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),mercado,betweenness_c,-0.3412,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),mercado,closeness_c,-0.7802,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),mercado,degree_c,-0.4319,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),parque,betweenness_c,-0.2955,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),parque,closeness_c,-0.622,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),parque,degree_c,-0.347,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),policia,betweenness_c,-0.3101,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),policia,closeness_c,-0.6679,0.0,True
122,Colombia,Chigorodó,Caribe (Urabá),policia,degree_c,-0.3724,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),bomberos,betweenness_c,-0.1741,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),bomberos,closeness_c,-0.6139,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),bomberos,degree_c,-0.2765,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),clinica,betweenness_c,-0.1704,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),clinica,closeness_c,-0.5917,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),clinica,degree_c,-0.2802,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),escuela,betweenness_c,-0.1956,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),escuela,closeness_c,-0.2543,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),escuela,degree_c,-0.3356,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),farmacia,betweenness_c,-0.1919,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),farmacia,closeness_c,-0.4683,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),farmacia,degree_c,-0.328,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),hospital,betweenness_c,-0.1747,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),hospital,closeness_c,-0.5904,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),hospital,degree_c,-0.3016,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),mercado,betweenness_c,-0.1672,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),mercado,closeness_c,-0.3096,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),mercado,degree_c,-0.2545,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),parque,betweenness_c,-0.1922,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),parque,closeness_c,-0.3876,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),parque,degree_c,-0.3242,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),policia,betweenness_c,-0.1794,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),policia,closeness_c,-0.5171,0.0,True
123,Colombia,La Estrella,Andina (Valle de Aburrá),policia,degree_c,-0.2518,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),escuela,betweenness_c,-0.2564,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),escuela,closeness_c,-0.4116,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),escuela,degree_c,-0.387,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),farmacia,betweenness_c,-0.2614,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),farmacia,closeness_c,-0.5679,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),farmacia,degree_c,-0.4597,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),hospital,betweenness_c,-0.2656,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),hospital,closeness_c,-0.5503,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),hospital,degree_c,-0.4478,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),mercado,betweenness_c,-0.2308,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),mercado,closeness_c,-0.3391,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),mercado,degree_c,-0.3717,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),parque,betweenness_c,-0.245,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),parque,closeness_c,-0.5151,0.0,True
124,Colombia,Necoclí,Caribe (Urabá),parque,degree_c,-0.4302,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),escuela,betweenness_c,-0.229,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),escuela,closeness_c,-0.2558,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),escuela,degree_c,-0.159,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),hospital,betweenness_c,-0.1821,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),hospital,closeness_c,-0.7385,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),hospital,degree_c,-0.1173,0.000142,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),mercado,betweenness_c,-0.1508,1e-06,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),mercado,closeness_c,-0.4821,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),mercado,degree_c,-0.0455,0.141422,False
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),parque,betweenness_c,-0.1596,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),parque,closeness_c,-0.5715,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),parque,degree_c,-0.0764,0.013322,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),policia,betweenness_c,-0.1505,1e-06,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),policia,closeness_c,-0.5949,0.0,True
125,Colombia,San Vicente del Caguán,Amazonía (piedemonte),policia,degree_c,-0.0777,0.011823,True
126,Colombia,Planeta Rica,Caribe (interior),escuela,betweenness_c,-0.287,0.0,True
126,Colombia,Planeta Rica,Caribe (interior),escuela,closeness_c,-0.4803,0.0,True
126,Colombia,Planeta Rica,Caribe (interior),escuela,degree_c,-0.3814,0.0,True
126,Colombia,Planeta Rica,Caribe (interior),parque,betweenness_c,-0.2852,0.0,True
126,Colombia,Planeta Rica,Caribe (interior),parque,closeness_c,-0.7051,0.0,True
126,Colombia,Planeta Rica,Caribe (interior),parque,degree_c,-0.3229,0.0,True
127,Colombia,La Plata,Andina (sur),clinica,betweenness_c,-0.2671,0.0,True
127,Colombia,La Plata,Andina (sur),clinica,closeness_c,-0.6144,0.0,True
127,Colombia,La Plata,Andina (sur),clinica,degree_c,-0.2909,0.0,True
127,Colombia,La Plata,Andina (sur),escuela,betweenness_c,-0.2686,0.0,True
127,Colombia,La Plata,Andina (sur),escuela,closeness_c,-0.4402,0.0,True
127,Colombia,La Plata,Andina (sur),escuela,degree_c,-0.3634,0.0,True
127,Colombia,La Plata,Andina (sur),farmacia,betweenness_c,-0.3282,0.0,True
127,Colombia,La Plata,Andina (sur),farmacia,closeness_c,-0.7085,0.0,True
127,Colombia,La Plata,Andina (sur),farmacia,degree_c,-0.3981,0.0,True
127,Colombia,La Plata,Andina (sur),hospital,betweenness_c,-0.2569,0.0,True
127,Colombia,La Plata,Andina (sur),hospital,closeness_c,-0.5405,0.0,True
127,Colombia,La Plata,Andina (sur),hospital,degree_c,-0.276,0.0,True
127,Colombia,La Plata,Andina (sur),mercado,betweenness_c,-0.3046,0.0,True
127,Colombia,La Plata,Andina (sur),mercado,closeness_c,-0.6293,0.0,True
127,Colombia,La Plata,Andina (sur),mercado,degree_c,-0.3759,0.0,True
127,Colombia,La Plata,Andina (sur),parque,betweenness_c,-0.286,0.0,True
127,Colombia,La Plata,Andina (sur),parque,closeness_c,-0.4744,0.0,True
127,Colombia,La Plata,Andina (sur),parque,degree_c,-0.3422,0.0,True
127,Colombia,La Plata,Andina (sur),policia,betweenness_c,-0.3341,0.0,True
127,Colombia,La Plata,Andina (sur),policia,closeness_c,-0.832,0.0,True
127,Colombia,La Plata,Andina (sur),policia,degree_c,-0.3724,0.0,True
128,Colombia,Carepa,Caribe (Urabá),escuela,betweenness_c,-0.266,0.0,True
128,Colombia,Carepa,Caribe (Urabá),escuela,closeness_c,-0.4051,0.0,True
128,Colombia,Carepa,Caribe (Urabá),escuela,degree_c,-0.3705,0.0,True
128,Colombia,Carepa,Caribe (Urabá),hospital,betweenness_c,-0.2739,0.0,True
128,Colombia,Carepa,Caribe (Urabá),hospital,closeness_c,-0.5518,0.0,True
128,Colombia,Carepa,Caribe (Urabá),hospital,degree_c,-0.3688,0.0,True
128,Colombia,Carepa,Caribe (Urabá),mercado,betweenness_c,-0.2235,0.0,True
128,Colombia,Carepa,Caribe (Urabá),mercado,closeness_c,-0.3146,0.0,True
128,Colombia,Carepa,Caribe (Urabá),mercado,degree_c,-0.2365,0.0,True
128,Colombia,Carepa,Caribe (Urabá),parque,betweenness_c,-0.3367,0.0,True
128,Colombia,Carepa,Caribe (Urabá),parque,closeness_c,-0.7952,0.0,True
128,Colombia,Carepa,Caribe (Urabá),parque,degree_c,-0.3847,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),clinica,betweenness_c,-0.2071,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),clinica,closeness_c,-0.9074,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),clinica,degree_c,-0.3134,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),escuela,betweenness_c,-0.2601,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),escuela,closeness_c,-0.6388,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),escuela,degree_c,-0.3469,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),farmacia,betweenness_c,-0.2261,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),farmacia,closeness_c,-0.9211,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),farmacia,degree_c,-0.3491,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),hospital,betweenness_c,-0.2221,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),hospital,closeness_c,-0.9021,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),hospital,degree_c,-0.3478,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),mercado,betweenness_c,-0.2112,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),mercado,closeness_c,-0.6657,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),mercado,degree_c,-0.322,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),parque,betweenness_c,-0.2193,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),parque,closeness_c,-0.9215,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),parque,degree_c,-0.3414,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),policia,betweenness_c,-0.2262,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),policia,closeness_c,-0.9269,0.0,True
129,Colombia,La Ceja,Andina (oriente antioqueño),policia,degree_c,-0.3493,0.0,True
130,Colombia,Zona Bananera,Caribe,escuela,betweenness_c,-0.1621,5.5e-05,True
130,Colombia,Zona Bananera,Caribe,escuela,closeness_c,-0.2874,0.0,True
130,Colombia,Zona Bananera,Caribe,escuela,degree_c,-0.368,0.0,True
130,Colombia,Zona Bananera,Caribe,parque,betweenness_c,-0.1679,2.9e-05,True
130,Colombia,Zona Bananera,Caribe,parque,closeness_c,-0.4065,0.0,True
130,Colombia,Zona Bananera,Caribe,parque,degree_c,-0.2546,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),bomberos,betweenness_c,-0.1289,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),bomberos,closeness_c,-0.6034,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),bomberos,degree_c,-0.163,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),clinica,betweenness_c,-0.119,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),clinica,closeness_c,-0.5799,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),clinica,degree_c,-0.2355,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),escuela,betweenness_c,-0.1818,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),escuela,closeness_c,-0.3277,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),escuela,degree_c,-0.2998,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),farmacia,betweenness_c,-0.1613,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),farmacia,closeness_c,-0.7398,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),farmacia,degree_c,-0.3448,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),hospital,betweenness_c,-0.1582,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),hospital,closeness_c,-0.766,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),hospital,degree_c,-0.3382,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),mercado,betweenness_c,-0.1549,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),mercado,closeness_c,-0.603,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),mercado,degree_c,-0.328,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),parque,betweenness_c,-0.1572,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),parque,closeness_c,-0.7238,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),parque,degree_c,-0.3405,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),policia,betweenness_c,-0.1448,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),policia,closeness_c,-0.7455,0.0,True
131,Colombia,Marinilla,Andina (oriente antioqueño),policia,degree_c,-0.2065,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),bomberos,betweenness_c,-0.1536,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),bomberos,closeness_c,-0.8122,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),bomberos,degree_c,-0.1889,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),escuela,betweenness_c,-0.1779,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),escuela,closeness_c,-0.3654,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),escuela,degree_c,-0.2064,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),farmacia,betweenness_c,-0.1505,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),farmacia,closeness_c,-0.8095,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),farmacia,degree_c,-0.1855,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),hospital,betweenness_c,-0.1503,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),hospital,closeness_c,-0.8042,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),hospital,degree_c,-0.1864,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),mercado,betweenness_c,-0.1512,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),mercado,closeness_c,-0.786,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),mercado,degree_c,-0.1876,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),parque,betweenness_c,-0.1524,0.0,True
