id,pais,ciudad,region_geografica,servicio,n_pois,dist_mean,dist_median,dist_std,dist_p90,dist_cv,pct_acceso
60,Colombia,Ipiales,"Andina (sur, frontera)",hospital,10,1988.373648,1262.0315,1906.816318,5317.641,0.959,44.6
60,Colombia,Ipiales,"Andina (sur, frontera)",clinica,3,2254.285241,1489.7935,2014.922069,5712.1975,0.8938,24.76
60,Colombia,Ipiales,"Andina (sur, frontera)",farmacia,7,2635.2744,1969.4495,2161.793731,6036.0335,0.8203,26.82
60,Colombia,Ipiales,"Andina (sur, frontera)",escuela,95,814.072967,439.948,1101.660087,1959.065,1.3533,77.23
60,Colombia,Ipiales,"Andina (sur, frontera)",mercado,25,1690.743328,845.313,1878.285536,4691.3215,1.1109,56.57
60,Colombia,Ipiales,"Andina (sur, frontera)",parque,27,1797.661547,836.0545,2010.071964,5284.4185,1.1182,54.17
60,Colombia,Ipiales,"Andina (sur, frontera)",policia,8,2194.966249,1741.5055,1852.645603,5132.8085,0.844,30.13
60,Colombia,Ipiales,"Andina (sur, frontera)",bomberos,2,2814.537784,2293.9125,2006.783704,6113.08,0.713,16.42
61,Colombia,Chía,Andina (Sabana de Bogotá),hospital,3,3131.640639,2666.253,1939.544531,6038.8208,0.6193,12.01
61,Colombia,Chía,Andina (Sabana de Bogotá),clinica,5,2963.833752,2277.741,2193.113519,6620.162,0.74,15.06
61,Colombia,Chía,Andina (Sabana de Bogotá),farmacia,19,3051.322629,2520.138,2217.908229,6390.3628,0.7269,21.25
61,Colombia,Chía,Andina (Sabana de Bogotá),escuela,54,1162.075004,875.868,979.157898,2316.9936,0.8426,56.44
61,Colombia,Chía,Andina (Sabana de Bogotá),mercado,66,1508.853837,1062.415,1399.015063,3624.5246,0.9272,47.08
61,Colombia,Chía,Andina (Sabana de Bogotá),parque,64,1390.472495,1045.611,1174.14873,2977.0904,0.8444,48.64
61,Colombia,Chía,Andina (Sabana de Bogotá),policia,2,3938.758398,3633.883,2294.304511,7004.1094,0.5825,7.11
61,Colombia,Chía,Andina (Sabana de Bogotá),bomberos,4,4688.060692,4431.444,2409.266758,8283.885,0.5139,3.17
62,Colombia,Pitalito,Andina (sur),hospital,1,3191.506444,2519.978,2147.040813,6581.0186,0.6727,7.09
62,Colombia,Pitalito,Andina (sur),clinica,5,2580.856732,1908.252,2162.155167,6027.778,0.8378,24.02
62,Colombia,Pitalito,Andina (sur),farmacia,0,,,,,,
62,Colombia,Pitalito,Andina (sur),escuela,33,1068.120421,591.337,1316.531876,2975.0198,1.2326,72.69
62,Colombia,Pitalito,Andina (sur),mercado,16,1621.386173,780.957,1838.455266,4715.4976,1.1339,58.73
62,Colombia,Pitalito,Andina (sur),parque,24,1701.021788,668.73,2033.319837,4979.8842,1.1954,57.1
62,Colombia,Pitalito,Andina (sur),policia,5,1805.064622,1134.839,1754.310883,4637.15,0.9719,41.86
62,Colombia,Pitalito,Andina (sur),bomberos,3,2573.666678,1683.302,2227.148576,6123.6884,0.8654,27.9
63,Colombia,Fusagasugá,Andina (Cundinamarca),hospital,5,2737.157074,2388.143,1974.318949,5694.973,0.7213,21.58
63,Colombia,Fusagasugá,Andina (Cundinamarca),clinica,3,2638.223401,2031.306,1907.175434,5605.1656,0.7229,19.19
63,Colombia,Fusagasugá,Andina (Cundinamarca),farmacia,11,2065.092516,1486.853,1783.806011,4928.7472,0.8638,27.76
63,Colombia,Fusagasugá,Andina (Cundinamarca),escuela,25,1360.425256,792.868,1454.90984,3695.5254,1.0695,58.07
63,Colombia,Fusagasugá,Andina (Cundinamarca),mercado,37,1188.912845,698.862,1394.07713,3384.961,1.1726,70.79
63,Colombia,Fusagasugá,Andina (Cundinamarca),parque,41,1407.320733,874.511,1450.797215,3444.31,1.0309,54.04
63,Colombia,Fusagasugá,Andina (Cundinamarca),policia,2,2777.813734,1911.134,2129.726147,5991.21,0.7667,23.01
63,Colombia,Fusagasugá,Andina (Cundinamarca),bomberos,1,3164.643837,2384.537,2135.688615,6353.5896,0.6749,11.33
64,Colombia,Malambo,Caribe (metro Barranquilla),hospital,7,1661.877605,1371.073,1114.153922,3035.687,0.6704,30.37
64,Colombia,Malambo,Caribe (metro Barranquilla),clinica,4,2219.052874,2065.461,1259.910526,3564.0,0.5678,14.02
64,Colombia,Malambo,Caribe (metro Barranquilla),farmacia,4,3433.106604,1977.519,2814.702787,6909.9834,0.8199,23.53
64,Colombia,Malambo,Caribe (metro Barranquilla),escuela,53,691.565101,455.006,823.381298,1340.0816,1.1906,83.11
64,Colombia,Malambo,Caribe (metro Barranquilla),mercado,81,946.269392,657.063,982.356781,2096.4074,1.0381,72.28
64,Colombia,Malambo,Caribe (metro Barranquilla),parque,57,686.82207,488.033,759.565056,1345.9662,1.1059,84.56
64,Colombia,Malambo,Caribe (metro Barranquilla),policia,4,1931.092716,1806.042,1136.458817,2966.202,0.5885,16.42
64,Colombia,Malambo,Caribe (metro Barranquilla),bomberos,2,3132.904585,3006.42,1392.164424,4990.2032,0.4444,3.06
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),hospital,3,3181.056536,2653.464,2161.380636,6188.2411,0.6795,19.99
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),clinica,1,3453.82257,2872.517,2121.53024,6518.7415,0.6143,11.3
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),farmacia,2,3294.258302,2748.1965,2124.165346,6289.3525,0.6448,14.73
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),escuela,35,1107.847736,724.1205,1022.352736,2696.3038,0.9228,60.78
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),mercado,13,2135.642424,1062.294,2071.116471,5302.4925,0.9698,48.22
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),parque,66,1662.298905,703.9155,1992.559335,5211.4368,1.1987,59.24
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),policia,4,2448.737798,1941.3245,1849.512191,5237.3625,0.7553,20.04
65,Colombia,Zipaquirá,Andina (Sabana de Bogotá),bomberos,0,,,,,,
66,Colombia,Cartago,Andina (norte del Valle),hospital,3,3075.569394,2747.8305,1789.856868,5660.0616,0.582,11.01
66,Colombia,Cartago,Andina (norte del Valle),clinica,6,1981.650565,1598.3675,1652.252397,4217.6631,0.8338,28.17
66,Colombia,Cartago,Andina (norte del Valle),farmacia,7,1782.216554,1352.968,1556.21702,3708.9896,0.8732,34.68
66,Colombia,Cartago,Andina (norte del Valle),escuela,28,1143.366238,758.6755,1261.365845,2214.3001,1.1032,64.58
66,Colombia,Cartago,Andina (norte del Valle),mercado,10,1528.529946,1102.075,1432.803312,3691.7336,0.9374,45.87
66,Colombia,Cartago,Andina (norte del Valle),parque,61,746.954174,468.283,955.833201,1481.9023,1.2796,80.57
66,Colombia,Cartago,Andina (norte del Valle),policia,4,2951.757178,2704.772,1943.98655,5703.3958,0.6586,18.62
66,Colombia,Cartago,Andina (norte del Valle),bomberos,2,2653.058256,2210.145,1644.023069,5049.1758,0.6197,9.92
67,Colombia,Rionegro,Andina (oriente antioqueño),hospital,4,2767.825785,2198.354,2015.849647,5766.9669,0.7283,23.73
67,Colombia,Rionegro,Andina (oriente antioqueño),clinica,4,3736.336806,3815.2465,2261.852884,6727.9759,0.6054,13.97
67,Colombia,Rionegro,Andina (oriente antioqueño),farmacia,23,2473.956421,1978.894,1964.301651,5530.7432,0.794,30.19
67,Colombia,Rionegro,Andina (oriente antioqueño),escuela,88,996.44286,827.0095,743.490415,2078.4688,0.7461,56.72
67,Colombia,Rionegro,Andina (oriente antioqueño),mercado,72,2108.709464,1334.413,1970.701013,5206.8445,0.9346,43.79
67,Colombia,Rionegro,Andina (oriente antioqueño),parque,24,2267.50635,1541.5495,1989.016357,5416.1512,0.8772,37.89
67,Colombia,Rionegro,Andina (oriente antioqueño),policia,3,3396.512931,3215.482,2028.247748,6305.9905,0.5972,14.29
67,Colombia,Rionegro,Andina (oriente antioqueño),bomberos,1,6937.685342,7169.815,3377.254777,11457.0756,0.4868,5.57
68,Colombia,Quibdó,Pacífico,hospital,3,2576.606393,2447.4885,1593.59342,4935.074,0.6185,18.57
68,Colombia,Quibdó,Pacífico,clinica,0,,,,,,
68,Colombia,Quibdó,Pacífico,farmacia,0,,,,,,
68,Colombia,Quibdó,Pacífico,escuela,81,600.435957,412.86,677.195873,1326.146,1.1278,85.29
68,Colombia,Quibdó,Pacífico,mercado,2,2958.027779,2890.922,1581.086408,5090.835,0.5345,12.13
68,Colombia,Quibdó,Pacífico,parque,4,2735.651841,2539.0905,1581.760823,4985.774,0.5782,14.52
68,Colombia,Quibdó,Pacífico,policia,1,2906.559752,2671.387,1570.861789,5129.9705,0.5405,11.21
68,Colombia,Quibdó,Pacífico,bomberos,2,2252.02478,2128.9025,1340.386103,4037.0725,0.5952,19.12
69,Colombia,Yumbo,Andina (metro Cali),hospital,5,3187.034759,2014.573,2762.350268,6898.9533,0.8667,19.77
69,Colombia,Yumbo,Andina (metro Cali),clinica,0,,,,,,
69,Colombia,Yumbo,Andina (metro Cali),farmacia,18,2688.162306,1441.7265,2761.092767,6369.6762,1.0271,43.85
69,Colombia,Yumbo,Andina (metro Cali),escuela,26,2191.125125,1130.1815,2341.430692,5432.2109,1.0686,46.2
69,Colombia,Yumbo,Andina (metro Cali),mercado,13,2736.521057,1493.047,2766.476876,6496.5949,1.0109,42.64
69,Colombia,Yumbo,Andina (metro Cali),parque,29,1808.112816,687.6695,2362.506032,4580.1584,1.3066,58.34
69,Colombia,Yumbo,Andina (metro Cali),policia,3,2449.27751,1882.0815,2164.604381,4176.0151,0.8838,17.18
69,Colombia,Yumbo,Andina (metro Cali),bomberos,1,3396.764738,2657.3235,2652.713678,6975.1189,0.781,16.21
70,Colombia,Magangué,Caribe (río Magdalena),hospital,1,2996.76573,2529.1785,2155.002756,5900.2065,0.7191,17.17
70,Colombia,Magangué,Caribe (río Magdalena),clinica,0,,,,,,
70,Colombia,Magangué,Caribe (río Magdalena),farmacia,1,2819.844313,2242.573,2055.95391,5697.659,0.7291,15.92
70,Colombia,Magangué,Caribe (río Magdalena),escuela,74,300.428876,233.8685,299.780826,582.7325,0.9978,98.79
70,Colombia,Magangué,Caribe (río Magdalena),mercado,6,1280.919036,947.32,1338.017121,3707.883,1.0446,53.08
70,Colombia,Magangué,Caribe (río Magdalena),parque,49,577.740946,387.849,879.805727,1013.785,1.5228,89.72
70,Colombia,Magangué,Caribe (río Magdalena),policia,0,,,,,,
70,Colombia,Magangué,Caribe (río Magdalena),bomberos,0,,,,,,
71,Colombia,Sogamoso,Andina (Boyacá),hospital,7,2959.851186,2522.576,1993.28943,5882.6978,0.6734,18.95
71,Colombia,Sogamoso,Andina (Boyacá),clinica,2,3246.651166,2786.63,1987.827602,6212.8087,0.6123,12.36
71,Colombia,Sogamoso,Andina (Boyacá),farmacia,1,3490.751317,3009.4885,1994.151833,6407.5346,0.5713,7.88
71,Colombia,Sogamoso,Andina (Boyacá),escuela,26,1652.271726,1124.4885,1422.526956,4011.0729,0.861,45.13
71,Colombia,Sogamoso,Andina (Boyacá),mercado,17,2422.701197,2016.587,1893.431528,5241.4275,0.7815,35.67
71,Colombia,Sogamoso,Andina (Boyacá),parque,23,1706.161782,1067.5185,1455.012908,4157.0186,0.8528,46.69
71,Colombia,Sogamoso,Andina (Boyacá),policia,4,2819.010706,2170.264,1954.233383,5838.1305,0.6932,19.11
71,Colombia,Sogamoso,Andina (Boyacá),bomberos,1,3336.680419,2992.9605,2019.799874,6257.9236,0.6053,10.56
72,Colombia,Duitama,Andina (Boyacá),hospital,6,1785.864729,1310.031,1468.647541,4150.4979,0.8224,37.28
72,Colombia,Duitama,Andina (Boyacá),clinica,9,1694.776099,1228.74,1424.565958,3715.7311,0.8406,42.42
72,Colombia,Duitama,Andina (Boyacá),farmacia,56,1503.829031,735.2475,1636.061375,4235.8236,1.0879,57.25
72,Colombia,Duitama,Andina (Boyacá),escuela,60,853.167619,525.764,918.607348,1924.634,1.0767,71.91
72,Colombia,Duitama,Andina (Boyacá),mercado,198,1022.213742,373.907,1314.28227,2969.4345,1.2857,67.2
72,Colombia,Duitama,Andina (Boyacá),parque,46,1032.637177,622.719,1019.198932,2517.4688,0.987,63.42
72,Colombia,Duitama,Andina (Boyacá),policia,1,2877.752473,2437.484,1956.458056,6013.7615,0.6799,15.81
72,Colombia,Duitama,Andina (Boyacá),bomberos,1,2843.995134,2403.715,1956.441103,5979.9925,0.6879,16.7
73,Colombia,Girardot,Andina (valle del Magdalena),hospital,1,4053.71412,3646.44,2290.872586,7721.3896,0.5651,6.53
73,Colombia,Girardot,Andina (valle del Magdalena),clinica,6,2997.97656,2838.3095,1706.21281,5527.2071,0.5691,11.57
73,Colombia,Girardot,Andina (valle del Magdalena),farmacia,15,2003.669099,1752.141,1385.067186,4043.8299,0.6913,26.46
73,Colombia,Girardot,Andina (valle del Magdalena),escuela,37,1839.911712,1315.337,1597.979596,4398.77,0.8685,45.11
73,Colombia,Girardot,Andina (valle del Magdalena),mercado,34,1579.708749,1238.2165,1306.161928,3592.3693,0.8268,42.06
73,Colombia,Girardot,Andina (valle del Magdalena),parque,25,1591.471913,1167.9655,1287.267548,3688.5867,0.8089,45.46
73,Colombia,Girardot,Andina (valle del Magdalena),policia,11,1797.112347,1354.5595,1395.381143,3797.9527,0.7765,31.97
73,Colombia,Girardot,Andina (valle del Magdalena),bomberos,1,3215.983992,3050.154,1724.90333,5745.5758,0.5364,9.5
74,Colombia,Ciénaga,Caribe,hospital,6,1187.442887,951.485,1038.460129,2170.3612,0.8745,52.36
74,Colombia,Ciénaga,Caribe,clinica,1,2472.559163,2019.15,1814.254239,5199.7892,0.7338,20.89
74,Colombia,Ciénaga,Caribe,farmacia,2,1836.271172,1471.172,1538.22465,3739.0442,0.8377,29.89
74,Colombia,Ciénaga,Caribe,escuela,89,544.470819,242.481,879.813564,1421.3906,1.6159,86.45
74,Colombia,Ciénaga,Caribe,mercado,9,1520.305489,926.174,1617.095527,4182.867,1.0637,54.35
74,Colombia,Ciénaga,Caribe,parque,6,1584.963062,885.346,1694.018051,4490.742,1.0688,55.88
74,Colombia,Ciénaga,Caribe,policia,4,1266.052656,1125.247,935.926973,2036.4076,0.7392,43.69
74,Colombia,Ciénaga,Caribe,bomberos,0,,,,,,
75,Colombia,Lorica,Caribe (interior),hospital,3,1637.601629,1124.165,1427.198128,4137.6716,0.8715,44.24
75,Colombia,Lorica,Caribe (interior),clinica,5,1559.849111,1069.31,1375.276099,4016.761,0.8817,45.11
75,Colombia,Lorica,Caribe (interior),farmacia,6,1622.585957,1100.303,1455.410343,4212.7582,0.897,46.29
75,Colombia,Lorica,Caribe (interior),escuela,39,548.029972,344.453,722.841833,1092.975,1.319,88.53
75,Colombia,Lorica,Caribe (interior),mercado,4,1919.282305,1437.252,1586.568649,4736.0564,0.8266,32.92
75,Colombia,Lorica,Caribe (interior),parque,9,1469.269589,996.051,1491.990763,4473.7716,1.0155,50.28
75,Colombia,Lorica,Caribe (interior),policia,2,1687.557245,1151.092,1477.66747,4384.7404,0.8756,43.27
75,Colombia,Lorica,Caribe (interior),bomberos,0,,,,,,
76,Colombia,Sabanalarga,Caribe (interior),hospital,1,1839.232762,1521.6585,1309.846834,3388.9418,0.7122,23.76
76,Colombia,Sabanalarga,Caribe (interior),clinica,1,2463.57393,2342.092,1398.917043,3928.6072,0.5678,13.78
76,Colombia,Sabanalarga,Caribe (interior),farmacia,0,,,,,,
76,Colombia,Sabanalarga,Caribe (interior),escuela,7,1322.865602,1078.727,1066.657126,2305.5481,0.8063,45.31
76,Colombia,Sabanalarga,Caribe (interior),mercado,3,1720.517028,1532.114,1142.009905,3004.1315,0.6638,24.37
76,Colombia,Sabanalarga,Caribe (interior),parque,1,1798.146567,1672.601,1096.138132,2794.6614,0.6096,22.77
76,Colombia,Sabanalarga,Caribe (interior),policia,0,,,,,,
76,Colombia,Sabanalarga,Caribe (interior),bomberos,0,,,,,,
77,Colombia,Arauca,Orinoquía / Llanos (frontera),hospital,1,2511.173404,2113.046,1530.126845,4935.0647,0.6093,12.5
77,Colombia,Arauca,Orinoquía / Llanos (frontera),clinica,3,2145.354812,1975.4895,1451.527729,4335.4628,0.6766,26.42
77,Colombia,Arauca,Orinoquía / Llanos (frontera),farmacia,3,2164.165001,1916.01,1364.43094,4265.1436,0.6305,18.54
77,Colombia,Arauca,Orinoquía / Llanos (frontera),escuela,74,714.919553,392.0585,855.813207,1758.0714,1.1971,77.11
77,Colombia,Arauca,Orinoquía / Llanos (frontera),mercado,5,2245.704698,1942.2605,1579.387545,4651.551,0.7033,27.43
77,Colombia,Arauca,Orinoquía / Llanos (frontera),parque,31,1010.305142,532.5225,1127.202006,2853.5557,1.1157,71.25
77,Colombia,Arauca,Orinoquía / Llanos (frontera),policia,7,1952.082169,1329.2045,1558.793998,4728.236,0.7985,31.23
77,Colombia,Arauca,Orinoquía / Llanos (frontera),bomberos,1,2774.103265,2565.687,1653.761629,5216.0791,0.5961,14.24
78,Colombia,Leticia,Amazonía,hospital,2,2733.384602,2542.476,1587.506135,4820.269,0.5808,15.52
78,Colombia,Leticia,Amazonía,clinica,3,2404.558631,2116.335,1634.89522,4695.012,0.6799,17.78
78,Colombia,Leticia,Amazonía,farmacia,10,1999.669842,1771.192,1430.899584,3767.17,0.7156,29.26
78,Colombia,Leticia,Amazonía,escuela,40,1047.532728,737.5125,927.336271,2290.9275,0.8853,58.94
78,Colombia,Leticia,Amazonía,mercado,35,1328.9582,1186.809,950.595667,2497.5915,0.7153,43.59
78,Colombia,Leticia,Amazonía,parque,16,1570.590312,1137.406,1503.715795,3714.9015,0.9574,45.37
78,Colombia,Leticia,Amazonía,policia,6,1653.185788,1206.535,1357.793941,3300.6735,0.8213,39.87
78,Colombia,Leticia,Amazonía,bomberos,2,2874.197041,2647.4535,1587.706628,4997.6255,0.5524,11.42
79,Colombia,Mocoa,Amazonía (piedemonte),hospital,1,2902.892339,1947.732,2441.478318,6935.7165,0.8411,18.97
79,Colombia,Mocoa,Amazonía (piedemonte),clinica,0,,,,,,
79,Colombia,Mocoa,Amazonía (piedemonte),farmacia,1,2681.818045,1726.4355,2269.418019,6362.3214,0.8462,23.25
79,Colombia,Mocoa,Amazonía (piedemonte),escuela,40,703.801841,449.571,736.161577,1638.3865,1.046,79.58
79,Colombia,Mocoa,Amazonía (piedemonte),mercado,6,2319.414965,1279.34,2278.016064,5908.9882,0.9822,36.1
79,Colombia,Mocoa,Amazonía (piedemonte),parque,10,2218.506058,1082.1865,2350.575239,6024.0446,1.0595,45.85
79,Colombia,Mocoa,Amazonía (piedemonte),policia,1,2645.053766,1632.8355,2281.219961,6336.402,0.8624,26.94
79,Colombia,Mocoa,Amazonía (piedemonte),bomberos,1,2920.094854,1962.363,2413.689153,6898.7067,0.8266,18.97
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,hospital,1,2194.699479,1699.2915,1612.39536,4649.279,0.7347,24.52
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,clinica,0,,,,,,
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,farmacia,2,2359.239267,1982.5135,1658.713321,4806.085,0.7031,21.84
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,escuela,44,903.7327,436.7095,1056.620033,2822.3885,1.1692,69.93
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,mercado,11,1303.799788,740.798,1318.080301,3333.1275,1.011,57.4
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,parque,11,1176.442205,685.363,1279.186818,3135.49,1.0873,67.66
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,policia,3,1763.298972,1240.5955,1494.675321,4072.1945,0.8477,40.04
80,Colombia,San José del Guaviare,Amazonía / Orinoquía,bomberos,1,2220.782331,1825.6475,1569.694018,4589.881,0.7068,22.97
81,Colombia,San Andrés,Insular (Caribe),hospital,2,2516.67871,2289.017,1321.186957,4388.8216,0.525,12.59
81,Colombia,San Andrés,Insular (Caribe),clinica,2,2024.92021,1622.854,1491.101821,4411.8574,0.7364,33.17
81,Colombia,San Andrés,Insular (Caribe),farmacia,5,2121.620354,1631.108,1630.959276,4834.3798,0.7687,28.27
81,Colombia,San Andrés,Insular (Caribe),escuela,6,1744.164822,1423.975,1091.352062,3295.5752,0.6257,23.52
81,Colombia,San Andrés,Insular (Caribe),mercado,19,1224.140002,847.003,1121.635656,2916.4238,0.9163,55.66
81,Colombia,San Andrés,Insular (Caribe),parque,9,1296.550573,1257.604,879.676642,2643.2868,0.6785,39.11
81,Colombia,San Andrés,Insular (Caribe),policia,4,1565.322876,1426.305,1046.763172,3067.863,0.6687,34.84
81,Colombia,San Andrés,Insular (Caribe),bomberos,1,2461.44916,1908.853,1464.117548,4673.9214,0.5948,13.62
82,Colombia,Inírida,Amazonía / Orinoquía,hospital,1,2327.244481,1840.264,1827.326041,5429.7253,0.7852,27.16
82,Colombia,Inírida,Amazonía / Orinoquía,clinica,0,,,,,,
82,Colombia,Inírida,Amazonía / Orinoquía,farmacia,0,,,,,,
82,Colombia,Inírida,Amazonía / Orinoquía,escuela,18,1145.745649,560.37,1428.098433,3363.7068,1.2464,66.71
82,Colombia,Inírida,Amazonía / Orinoquía,mercado,1,2458.929105,2007.0735,1865.637261,5579.0477,0.7587,22.12
82,Colombia,Inírida,Amazonía / Orinoquía,parque,12,1282.974312,894.806,1207.792556,2969.9466,0.9414,55.65
82,Colombia,Inírida,Amazonía / Orinoquía,policia,2,2128.159966,1659.192,1681.750067,5130.0374,0.7902,31.61
82,Colombia,Inírida,Amazonía / Orinoquía,bomberos,0,,,,,,
83,Colombia,Mitú,Amazonía,hospital,1,1937.909487,1869.7445,1716.564416,3579.511,0.8858,31.86
83,Colombia,Mitú,Amazonía,clinica,0,,,,,,
83,Colombia,Mitú,Amazonía,farmacia,1,1975.252774,1949.646,1544.505861,3039.457,0.7819,30.53
83,Colombia,Mitú,Amazonía,escuela,7,1031.913204,694.5035,1294.036885,2180.462,1.254,71.24
83,Colombia,Mitú,Amazonía,mercado,3,1474.895531,887.292,1688.48485,3373.255,1.1448,53.98
83,Colombia,Mitú,Amazonía,parque,2,1918.442885,1914.605,1711.320594,3469.368,0.892,30.97
83,Colombia,Mitú,Amazonía,policia,2,1719.592929,1504.051,1718.336153,3506.017,0.9993,42.04
83,Colombia,Mitú,Amazonía,bomberos,1,1900.229195,1419.397,1715.429945,3815.615,0.9027,40.71
84,Colombia,Puerto Carreño,Orinoquía (frontera),hospital,1,2266.291868,1623.534,1808.842707,5576.5848,0.7982,22.06
84,Colombia,Puerto Carreño,Orinoquía (frontera),clinica,0,,,,,,
84,Colombia,Puerto Carreño,Orinoquía (frontera),farmacia,0,,,,,,
84,Colombia,Puerto Carreño,Orinoquía (frontera),escuela,16,1058.640233,399.614,1424.133973,3766.415,1.3452,76.04
84,Colombia,Puerto Carreño,Orinoquía (frontera),mercado,1,2510.211098,1855.982,1871.704626,5947.5468,0.7456,14.71
84,Colombia,Puerto Carreño,Orinoquía (frontera),parque,2,1900.876648,1165.467,1786.489183,5192.8466,0.9398,43.3
84,Colombia,Puerto Carreño,Orinoquía (frontera),policia,1,2348.63314,1668.059,1841.823838,5748.8668,0.7842,20.28
84,Colombia,Puerto Carreño,Orinoquía (frontera),bomberos,0,,,,,,
85,Colombia,Uribia,Caribe (Alta Guajira),hospital,2,1883.218181,1648.819,1352.928813,2930.8905,0.7184,22.81
85,Colombia,Uribia,Caribe (Alta Guajira),clinica,1,1926.288044,1701.986,1348.196693,3031.17,0.6999,22.45
85,Colombia,Uribia,Caribe (Alta Guajira),farmacia,2,1949.13114,1710.654,1359.037084,3035.888,0.6973,21.31
85,Colombia,Uribia,Caribe (Alta Guajira),escuela,27,835.643263,654.9885,956.82621,1322.1965,1.145,80.97
85,Colombia,Uribia,Caribe (Alta Guajira),mercado,6,1526.137998,1295.485,1321.179366,2460.669,0.8657,36.91
85,Colombia,Uribia,Caribe (Alta Guajira),parque,2,1737.631745,1478.148,1351.203731,2830.2545,0.7776,29.89
85,Colombia,Uribia,Caribe (Alta Guajira),policia,1,1900.557099,1698.624,1328.412797,2892.904,0.699,20.53
85,Colombia,Uribia,Caribe (Alta Guajira),bomberos,0,,,,,,
86,Colombia,Buga,Andina (valle del Cauca),hospital,6,1483.622807,1016.859,1326.03386,3428.1255,0.8938,49.18
86,Colombia,Buga,Andina (valle del Cauca),clinica,1,2429.874445,2167.9655,1531.227388,4366.5046,0.6302,13.84
86,Colombia,Buga,Andina (valle del Cauca),farmacia,9,1862.184472,1485.474,1446.383075,4158.516,0.7767,26.37
86,Colombia,Buga,Andina (valle del Cauca),escuela,16,1083.636365,717.3425,1070.418794,2434.9563,0.9878,68.06
86,Colombia,Buga,Andina (valle del Cauca),mercado,20,1091.192458,715.4045,1108.252081,2518.7057,1.0156,63.65
86,Colombia,Buga,Andina (valle del Cauca),parque,40,922.943033,389.617,1263.517055,3007.7308,1.369,77.59
86,Colombia,Buga,Andina (valle del Cauca),policia,2,2296.75173,2054.073,1522.581071,4250.4113,0.6629,18.85
86,Colombia,Buga,Andina (valle del Cauca),bomberos,1,2640.021789,2468.3645,1600.7028,4614.7031,0.6063,11.77
87,Colombia,Caucasia,Caribe (Bajo Cauca),hospital,2,2382.87534,1904.107,1638.991499,4608.9664,0.6878,15.75
87,Colombia,Caucasia,Caribe (Bajo Cauca),clinica,1,2383.648499,1599.091,1942.714729,5385.9066,0.815,23.28
87,Colombia,Caucasia,Caribe (Bajo Cauca),farmacia,4,1638.310896,950.288,1625.375162,3862.8904,0.9921,52.33
87,Colombia,Caucasia,Caribe (Bajo Cauca),escuela,31,746.889238,500.564,762.849485,1650.336,1.0214,77.92
87,Colombia,Caucasia,Caribe (Bajo Cauca),mercado,7,1611.806375,885.921,1638.080105,4016.9592,1.0163,54.78
87,Colombia,Caucasia,Caribe (Bajo Cauca),parque,45,1073.411863,605.32,1378.420279,2547.6086,1.2841,68.55
87,Colombia,Caucasia,Caribe (Bajo Cauca),policia,2,2265.267703,1547.986,1985.447129,5132.6898,0.8765,35.62
87,Colombia,Caucasia,Caribe (Bajo Cauca),bomberos,0,,,,,,
88,Colombia,Aguachica,Andina (Magdalena Medio),hospital,3,1798.756619,1576.7145,1144.906894,3070.1743,0.6365,24.27
88,Colombia,Aguachica,Andina (Magdalena Medio),clinica,1,2341.735818,2172.744,1299.719857,3883.6084,0.555,12.26
88,Colombia,Aguachica,Andina (Magdalena Medio),farmacia,0,,,,,,
88,Colombia,Aguachica,Andina (Magdalena Medio),escuela,7,1273.739733,1038.049,962.377488,2346.5046,0.7556,47.99
88,Colombia,Aguachica,Andina (Magdalena Medio),mercado,3,1965.565912,1781.4985,1255.629577,3238.6692,0.6388,22.33
88,Colombia,Aguachica,Andina (Magdalena Medio),parque,7,1507.631825,1228.736,1158.398793,2761.8343,0.7684,38.87
88,Colombia,Aguachica,Andina (Magdalena Medio),policia,3,2597.249014,2457.6775,1575.954175,4231.2613,0.6068,17.68
88,Colombia,Aguachica,Andina (Magdalena Medio),bomberos,0,,,,,,
89,Colombia,Mosquera,Andina (Sabana de Bogotá),hospital,6,1703.681392,1286.5765,1361.668876,3444.9045,0.7993,34.06
89,Colombia,Mosquera,Andina (Sabana de Bogotá),clinica,5,3000.493144,2621.319,2013.265763,5851.536,0.671,21.8
89,Colombia,Mosquera,Andina (Sabana de Bogotá),farmacia,37,2281.857573,1550.3025,2025.808769,5389.4413,0.8878,41.97
89,Colombia,Mosquera,Andina (Sabana de Bogotá),escuela,65,907.479481,616.593,886.945343,2000.441,0.9774,69.54
89,Colombia,Mosquera,Andina (Sabana de Bogotá),mercado,85,949.426658,572.9485,1028.839729,2285.9527,1.0836,68.4
