id,pais,ciudad,estado_departamento,region_geografica,poblacion,poblacion_metro,altitud_m,costero,lat,lon,network_type,metodo_red,n_nodos,n_aristas,grado_promedio,densidad_red,long_prom_arista_m,long_total_calles_m,n_intersecciones,circuity_avg,clustering_prom,n_pois_total,servicios_con_datos,n_pois_hospital,n_pois_clinica,n_pois_farmacia,n_pois_escuela,n_pois_mercado,n_pois_parque,n_pois_policia,n_pois_bomberos,degree_c_mean,degree_c_median,degree_c_std,degree_c_p90,degree_c_cv,closeness_c_mean,closeness_c_median,closeness_c_std,closeness_c_p90,closeness_c_cv,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_p90,betweenness_c_cv,dist_hospital_mean,dist_hospital_median,dist_hospital_std,dist_hospital_p90,dist_hospital_cv,pct_acceso_hospital,dist_clinica_mean,dist_clinica_median,dist_clinica_std,dist_clinica_p90,dist_clinica_cv,pct_acceso_clinica,dist_farmacia_mean,dist_farmacia_median,dist_farmacia_std,dist_farmacia_p90,dist_farmacia_cv,pct_acceso_farmacia,dist_escuela_mean,dist_escuela_median,dist_escuela_std,dist_escuela_p90,dist_escuela_cv,pct_acceso_escuela,dist_mercado_mean,dist_mercado_median,dist_mercado_std,dist_mercado_p90,dist_mercado_cv,pct_acceso_mercado,dist_parque_mean,dist_parque_median,dist_parque_std,dist_parque_p90,dist_parque_cv,pct_acceso_parque,dist_policia_mean,dist_policia_median,dist_policia_std,dist_policia_p90,dist_policia_cv,pct_acceso_policia,dist_bomberos_mean,dist_bomberos_median,dist_bomberos_std,dist_bomberos_p90,dist_bomberos_cv,pct_acceso_bomberos,corr_bomberos_betweenness_c_p,corr_bomberos_betweenness_c_rho,corr_bomberos_closeness_c_p,corr_bomberos_closeness_c_rho,corr_bomberos_degree_c_p,corr_bomberos_degree_c_rho,corr_clinica_betweenness_c_p,corr_clinica_betweenness_c_rho,corr_clinica_closeness_c_p,corr_clinica_closeness_c_rho,corr_clinica_degree_c_p,corr_clinica_degree_c_rho,corr_escuela_betweenness_c_p,corr_escuela_betweenness_c_rho,corr_escuela_closeness_c_p,corr_escuela_closeness_c_rho,corr_escuela_degree_c_p,corr_escuela_degree_c_rho,corr_farmacia_betweenness_c_p,corr_farmacia_betweenness_c_rho,corr_farmacia_closeness_c_p,corr_farmacia_closeness_c_rho,corr_farmacia_degree_c_p,corr_farmacia_degree_c_rho,corr_hospital_betweenness_c_p,corr_hospital_betweenness_c_rho,corr_hospital_closeness_c_p,corr_hospital_closeness_c_rho,corr_hospital_degree_c_p,corr_hospital_degree_c_rho,corr_mercado_betweenness_c_p,corr_mercado_betweenness_c_rho,corr_mercado_closeness_c_p,corr_mercado_closeness_c_rho,corr_mercado_degree_c_p,corr_mercado_degree_c_rho,corr_parque_betweenness_c_p,corr_parque_betweenness_c_rho,corr_parque_closeness_c_p,corr_parque_closeness_c_rho,corr_parque_degree_c_p,corr_parque_degree_c_rho,corr_policia_betweenness_c_p,corr_policia_betweenness_c_rho,corr_policia_closeness_c_p,corr_policia_closeness_c_rho,corr_policia_degree_c_p,corr_policia_degree_c_rho
65,Colombia,Zipaquirá,Cundinamarca,Andina (Sabana de Bogotá),150000,—,2650,No,5.022,-74.004,walk,pbf_disk_6000m,4222,5297,2.509,0.000594,109.0,578834.6,3010,1.1103,0.0283,124,7,3,1,2,35,13,66,4,0,0.000594,0.000711,0.000244,0.000948,0.4108,0.027617,0.028106,0.004869,0.033745,0.1763,0.008638,0.001105,0.020704,0.024699,2.397,3181.056536,2653.464,2161.380636,6188.2411,0.6795,19.99,3453.82257,2872.517,2121.53024,6518.7415,0.6143,11.3,3294.258302,2748.1965,2124.165346,6289.3525,0.6448,14.73,1107.847736,724.1205,1022.352736,2696.3038,0.9228,60.78,2135.642424,1062.294,2071.116471,5302.4925,0.9698,48.22,1662.298905,703.9155,1992.559335,5211.4368,1.1987,59.24,2448.737798,1941.3245,1849.512191,5237.3625,0.7553,20.04,,,,,,,,,,,,,0.0,-0.164,0.0,-0.8412,0.0,-0.2669,0.0,-0.1874,0.0,-0.4309,0.0,-0.3115,0.0,-0.1665,0.0,-0.8151,0.0,-0.2732,0.0,-0.1629,0.0,-0.7727,0.0,-0.261,0.0,-0.1435,0.0,-0.6609,0.0,-0.2721,0.0,-0.1679,0.0,-0.6479,0.0,-0.3198,0.0,-0.1137,0.0,-0.4134,0.0,-0.1912
66,Colombia,Cartago,Valle del Cauca,Andina (norte del Valle),135000,—,917,No,4.746,-75.912,walk,pbf_disk_6000m,4334,6011,2.774,0.00064,84.7,510115.2,3486,1.0972,0.0403,121,8,3,6,7,28,10,61,4,2,0.00064,0.000692,0.000227,0.000923,0.3553,0.026973,0.026862,0.004911,0.033906,0.1821,0.008634,0.001384,0.020696,0.024178,2.3972,3075.569394,2747.8305,1789.856868,5660.0616,0.582,11.01,1981.650565,1598.3675,1652.252397,4217.6631,0.8338,28.17,1782.216554,1352.968,1556.21702,3708.9896,0.8732,34.68,1143.366238,758.6755,1261.365845,2214.3001,1.1032,64.58,1528.529946,1102.075,1432.803312,3691.7336,0.9374,45.87,746.954174,468.283,955.833201,1481.9023,1.2796,80.57,2951.757178,2704.772,1943.98655,5703.3958,0.6586,18.62,2653.058256,2210.145,1644.023069,5049.1758,0.6197,9.92,0.0,-0.1437,0.0,-0.739,0.0,-0.1968,0.0,-0.1554,0.0,-0.4344,0.0,-0.2179,0.0,-0.1864,0.0,-0.6283,0.0,-0.1896,0.0,-0.1994,0.0,-0.5598,0.0,-0.2402,0.0,-0.1148,0.0,-0.6596,0.0,-0.1462,0.0,-0.195,0.0,-0.6531,0.0,-0.2454,0.0,-0.1995,0.0,-0.4406,0.0,-0.2551,0.0,-0.0827,0.0,-0.5484,0.0,-0.0895
67,Colombia,Rionegro,Antioquia,Andina (oriente antioqueño),150000,—,2125,No,6.155,-75.374,walk,pbf_disk_6000m,8760,10678,2.438,0.000278,85.1,911336.5,6010,1.1118,0.0316,219,8,4,4,23,88,72,24,3,1,0.000278,0.000343,0.000117,0.000343,0.4215,0.016539,0.016505,0.003018,0.020603,0.1825,0.007046,0.00054,0.019644,0.020007,2.7879,2767.825785,2198.354,2015.849647,5766.9669,0.7283,23.73,3736.336806,3815.2465,2261.852884,6727.9759,0.6054,13.97,2473.956421,1978.894,1964.301651,5530.7432,0.794,30.19,996.44286,827.0095,743.490415,2078.4688,0.7461,56.72,2108.709464,1334.413,1970.701013,5206.8445,0.9346,43.79,2267.50635,1541.5495,1989.016357,5416.1512,0.8772,37.89,3396.512931,3215.482,2028.247748,6305.9905,0.5972,14.29,6937.685342,7169.815,3377.254777,11457.0756,0.4868,5.57,1.5e-05,-0.0462,0.0,-0.1508,0.0,-0.102,0.0,-0.1463,0.0,-0.895,0.0,-0.2192,0.0,-0.1677,0.0,-0.4159,0.0,-0.2822,0.0,-0.1422,0.0,-0.5444,0.0,-0.3121,0.0,-0.1516,0.0,-0.667,0.0,-0.3309,0.0,-0.1524,0.0,-0.5834,0.0,-0.3384,0.0,-0.1431,0.0,-0.5453,0.0,-0.3456,0.0,-0.1352,0.0,-0.4944,0.0,-0.3027
68,Colombia,Quibdó,Chocó,Pacífico,130000,—,43,No,5.692,-76.658,walk,pbf_disk_6000m,2176,2535,2.33,0.001071,93.4,237160.6,1372,1.0878,0.0222,93,6,3,0,0,81,2,4,1,2,0.001071,0.001379,0.000486,0.001379,0.4538,0.028584,0.029092,0.004909,0.034587,0.1717,0.016196,0.001839,0.033468,0.056601,2.0664,2576.606393,2447.4885,1593.59342,4935.074,0.6185,18.57,,,,,,,,,,,,,600.435957,412.86,677.195873,1326.146,1.1278,85.29,2958.027779,2890.922,1581.086408,5090.835,0.5345,12.13,2735.651841,2539.0905,1581.760823,4985.774,0.5782,14.52,2906.559752,2671.387,1570.861789,5129.9705,0.5405,11.21,2252.02478,2128.9025,1340.386103,4037.0725,0.5952,19.12,0.0,-0.1632,0.0,-0.6992,0.0,-0.2515,,,,,,,0.0,-0.2153,0.0,-0.4048,0.0,-0.2765,,,,,,,0.0,-0.1249,0.0,-0.6284,0.0,-0.2321,0.0,-0.1337,0.0,-0.643,0.0,-0.24,0.0,-0.1403,0.0,-0.7141,0.0,-0.2455,0.0,-0.1453,0.0,-0.7419,0.0,-0.2441
69,Colombia,Yumbo,Valle del Cauca,Andina (metro Cali),130000,—,1021,No,3.585,-76.498,walk,pbf_disk_6000m,2974,4009,2.696,0.000907,109.6,440877.1,2323,1.1293,0.0349,95,7,5,0,18,26,13,29,3,1,0.000907,0.001009,0.000336,0.001345,0.3703,0.031936,0.031378,0.005405,0.039254,0.1692,0.010517,0.00159,0.031116,0.026066,2.9586,3187.034759,2014.573,2762.350268,6898.9533,0.8667,19.77,,,,,,,2688.162306,1441.7265,2761.092767,6369.6762,1.0271,43.85,2191.125125,1130.1815,2341.430692,5432.2109,1.0686,46.2,2736.521057,1493.047,2766.476876,6496.5949,1.0109,42.64,1808.112816,687.6695,2362.506032,4580.1584,1.3066,58.34,2449.27751,1882.0815,2164.604381,4176.0151,0.8838,17.18,3396.764738,2657.3235,2652.713678,6975.1189,0.781,16.21,0.0,-0.1898,0.0,-0.2173,0.0,-0.2879,,,,,,,0.0,-0.2001,0.0,-0.332,0.0,-0.2766,0.0,-0.1782,0.0,-0.2424,0.0,-0.3404,0.0,-0.2036,0.0,-0.4038,0.0,-0.308,0.0,-0.1852,0.0,-0.2835,0.0,-0.3305,0.0,-0.1648,0.0,-0.1873,0.0,-0.3137,0.0,-0.2051,0.0,-0.5195,0.0,-0.2329
70,Colombia,Magangué,Bolívar,Caribe (río Magdalena),125000,—,20,No,9.241,-74.754,walk,pbf_disk_6000m,2306,3497,3.033,0.001316,72.0,252242.1,1997,1.0306,0.0283,131,5,1,0,1,74,6,49,0,0,0.001316,0.001302,0.000404,0.001735,0.3068,0.030888,0.030587,0.004648,0.037374,0.1505,0.013948,0.003729,0.026052,0.039468,1.8678,2996.76573,2529.1785,2155.002756,5900.2065,0.7191,17.17,,,,,,,2819.844313,2242.573,2055.95391,5697.659,0.7291,15.92,300.428876,233.8685,299.780826,582.7325,0.9978,98.79,1280.919036,947.32,1338.017121,3707.883,1.0446,53.08,577.740946,387.849,879.805727,1013.785,1.5228,89.72,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1936,0.0,-0.2055,0.0,-0.2098,0.001532,-0.0659,0.0,-0.4474,0.0,-0.1168,0.014983,-0.0507,0.0,-0.3648,0.0,-0.1052,0.0,-0.1603,0.0,-0.1645,2e-06,-0.0989,0.0,-0.1163,0.0,-0.2699,0.0,-0.2188,,,,,,
71,Colombia,Sogamoso,Boyacá,Andina (Boyacá),115000,—,2569,No,5.715,-72.933,walk,pbf_disk_6000m,6260,8171,2.611,0.000417,107.8,882154.3,4667,1.1056,0.0317,81,8,7,2,1,26,17,23,4,1,0.000417,0.000479,0.000164,0.000639,0.3937,0.025641,0.02601,0.003319,0.029659,0.1294,0.006186,0.000964,0.015605,0.015418,2.5227,2959.851186,2522.576,1993.28943,5882.6978,0.6734,18.95,3246.651166,2786.63,1987.827602,6212.8087,0.6123,12.36,3490.751317,3009.4885,1994.151833,6407.5346,0.5713,7.88,1652.271726,1124.4885,1422.526956,4011.0729,0.861,45.13,2422.701197,2016.587,1893.431528,5241.4275,0.7815,35.67,1706.161782,1067.5185,1455.012908,4157.0186,0.8528,46.69,2819.010706,2170.264,1954.233383,5838.1305,0.6932,19.11,3336.680419,2992.9605,2019.799874,6257.9236,0.6053,10.56,0.0,-0.1364,0.0,-0.8116,0.0,-0.2787,0.0,-0.1339,0.0,-0.7385,0.0,-0.2585,0.0,-0.1017,0.0,-0.4294,0.0,-0.2143,0.0,-0.1372,0.0,-0.7899,0.0,-0.2633,0.0,-0.134,0.0,-0.7875,0.0,-0.2691,0.0,-0.1216,0.0,-0.7812,0.0,-0.2472,0.0,-0.1001,0.0,-0.4679,0.0,-0.2368,0.0,-0.1174,0.0,-0.6117,0.0,-0.2311
72,Colombia,Duitama,Boyacá,Andina (Boyacá),115000,—,2530,No,5.827,-73.033,walk,pbf_disk_6000m,5792,7751,2.676,0.000462,95.3,740136.9,4440,1.109,0.0274,377,8,6,9,56,60,198,46,1,1,0.000462,0.000518,0.000176,0.000691,0.381,0.02478,0.024825,0.00332,0.029209,0.134,0.006933,0.001243,0.014011,0.022367,2.0208,1785.864729,1310.031,1468.647541,4150.4979,0.8224,37.28,1694.776099,1228.74,1424.565958,3715.7311,0.8406,42.42,1503.829031,735.2475,1636.061375,4235.8236,1.0879,57.25,853.167619,525.764,918.607348,1924.634,1.0767,71.91,1022.213742,373.907,1314.28227,2969.4345,1.2857,67.2,1032.637177,622.719,1019.198932,2517.4688,0.987,63.42,2877.752473,2437.484,1956.458056,6013.7615,0.6799,15.81,2843.995134,2403.715,1956.441103,5979.9925,0.6879,16.7,0.0,-0.1298,0.0,-0.8163,0.0,-0.2909,0.0,-0.1264,0.0,-0.796,0.0,-0.2794,0.0,-0.1513,0.0,-0.6283,0.0,-0.273,0.0,-0.1486,0.0,-0.8399,0.0,-0.3149,0.0,-0.1074,0.0,-0.7406,0.0,-0.2683,0.0,-0.1562,0.0,-0.7257,0.0,-0.3233,0.0,-0.1087,0.0,-0.5167,0.0,-0.288,0.0,-0.1298,0.0,-0.8163,0.0,-0.2909
73,Colombia,Girardot,Cundinamarca,Andina (valle del Magdalena),110000,—,289,No,4.304,-74.802,walk,pbf_disk_6000m,7200,9735,2.704,0.000376,71.6,699864.5,5598,1.1007,0.0376,130,8,1,6,15,37,34,25,11,1,0.000376,0.000417,0.000141,0.000556,0.3748,0.017231,0.016945,0.003816,0.022803,0.2215,0.008355,0.000683,0.030285,0.015563,3.6246,4053.71412,3646.44,2290.872586,7721.3896,0.5651,6.53,2997.97656,2838.3095,1706.21281,5527.2071,0.5691,11.57,2003.669099,1752.141,1385.067186,4043.8299,0.6913,26.46,1839.911712,1315.337,1597.979596,4398.77,0.8685,45.11,1579.708749,1238.2165,1306.161928,3592.3693,0.8268,42.06,1591.471913,1167.9655,1287.267548,3688.5867,0.8089,45.46,1797.112347,1354.5595,1395.381143,3797.9527,0.7765,31.97,3215.983992,3050.154,1724.90333,5745.5758,0.5364,9.5,0.0,-0.1476,0.0,-0.9549,0.0,-0.2083,0.0,-0.1465,0.0,-0.9516,0.0,-0.2075,0.0,-0.174,0.0,-0.6331,0.0,-0.2236,0.0,-0.1677,0.0,-0.6948,0.0,-0.2246,1e-06,-0.0582,0.0,-0.5145,0.0,-0.086,0.0,-0.1958,0.0,-0.6372,0.0,-0.2366,0.0,-0.1842,0.0,-0.6063,0.0,-0.2214,0.0,-0.1528,0.0,-0.6709,0.0,-0.1706
74,Colombia,Ciénaga,Magdalena,Caribe,105000,—,3,Sí,11.006,-74.247,walk,pbf_disk_6000m,2355,3704,3.146,0.001336,94.3,349698.1,2057,1.043,0.0268,117,7,6,1,2,89,9,6,4,0,0.001336,0.001274,0.000409,0.001699,0.3061,0.035548,0.036674,0.004929,0.040248,0.1387,0.01185,0.0047,0.021448,0.027124,1.81,1187.442887,951.485,1038.460129,2170.3612,0.8745,52.36,2472.559163,2019.15,1814.254239,5199.7892,0.7338,20.89,1836.271172,1471.172,1538.22465,3739.0442,0.8377,29.89,544.470819,242.481,879.813564,1421.3906,1.6159,86.45,1520.305489,926.174,1617.095527,4182.867,1.0637,54.35,1584.963062,885.346,1694.018051,4490.742,1.0688,55.88,1266.052656,1125.247,935.926973,2036.4076,0.7392,43.69,,,,,,,,,,,,,0.0,-0.2251,0.0,-0.5185,0.0,-0.4578,0.0,-0.1952,0.0,-0.2974,0.0,-0.4228,0.0,-0.1628,0.0,-0.2749,0.0,-0.3956,0.0,-0.1529,0.0,-0.1779,0.0,-0.3195,0.0,-0.2295,0.0,-0.5264,0.0,-0.3808,0.0,-0.2297,0.0,-0.4947,0.0,-0.4308,0.0,-0.1973,0.0,-0.4023,0.0,-0.2887
75,Colombia,Lorica,Córdoba,Caribe (interior),118000,—,8,No,9.236,-75.814,walk,pbf_disk_6000m,1953,2888,2.958,0.001515,85.7,247506.1,1648,1.0529,0.0292,68,7,3,5,6,39,4,9,2,0,0.001515,0.001537,0.00049,0.002049,0.3234,0.032579,0.032642,0.006435,0.041427,0.1975,0.015881,0.004406,0.029574,0.044929,1.8623,1637.601629,1124.165,1427.198128,4137.6716,0.8715,44.24,1559.849111,1069.31,1375.276099,4016.761,0.8817,45.11,1622.585957,1100.303,1455.410343,4212.7582,0.897,46.29,548.029972,344.453,722.841833,1092.975,1.319,88.53,1919.282305,1437.252,1586.568649,4736.0564,0.8266,32.92,1469.269589,996.051,1491.990763,4473.7716,1.0155,50.28,1687.557245,1151.092,1477.66747,4384.7404,0.8756,43.27,,,,,,,,,,,,,0.0,-0.2967,0.0,-0.7054,0.0,-0.2197,0.0,-0.2338,0.0,-0.4249,0.0,-0.2559,0.0,-0.2547,0.0,-0.6458,0.0,-0.2181,0.0,-0.2624,0.0,-0.6339,0.0,-0.2065,0.0,-0.2023,0.0,-0.5296,0.0,-0.1763,0.0,-0.2016,0.0,-0.2786,0.0,-0.2185,0.0,-0.2599,0.0,-0.6988,0.0,-0.2178
76,Colombia,Sabanalarga,Atlántico,Caribe (interior),100000,—,100,No,10.63,-74.921,walk,pbf_disk_6000m,2134,3121,2.925,0.001371,94.3,294655.6,1785,1.0468,0.0308,13,5,1,1,0,7,3,1,0,0,0.001371,0.001406,0.000457,0.001875,0.333,0.039605,0.039462,0.004448,0.045537,0.1123,0.011533,0.004682,0.019038,0.030881,1.6506,1839.232762,1521.6585,1309.846834,3388.9418,0.7122,23.76,2463.57393,2342.092,1398.917043,3928.6072,0.5678,13.78,,,,,,,1322.865602,1078.727,1066.657126,2305.5481,0.8063,45.31,1720.517028,1532.114,1142.009905,3004.1315,0.6638,24.37,1798.146567,1672.601,1096.138132,2794.6614,0.6096,22.77,,,,,,,,,,,,,,,,,,,0.0,-0.1127,0.0,-0.1747,0.0,-0.2296,0.0,-0.2193,0.0,-0.6662,0.0,-0.3012,,,,,,,0.0,-0.198,0.0,-0.5076,0.0,-0.2846,0.0,-0.1803,0.0,-0.4778,0.0,-0.2926,0.0,-0.2054,0.0,-0.6588,0.0,-0.3009,,,,,,
77,Colombia,Arauca,Arauca,Orinoquía / Llanos (frontera),98000,—,125,No,7.084,-70.759,walk,pbf_disk_6000m,2184,3124,2.861,0.00131,99.2,310578.6,1798,1.0573,0.0325,125,8,1,3,3,74,5,31,7,1,0.00131,0.001374,0.000449,0.001832,0.3425,0.032147,0.032084,0.005791,0.039908,0.1801,0.014302,0.003467,0.028938,0.039251,2.0233,2511.173404,2113.046,1530.126845,4935.0647,0.6093,12.5,2145.354812,1975.4895,1451.527729,4335.4628,0.6766,26.42,2164.165001,1916.01,1364.43094,4265.1436,0.6305,18.54,714.919553,392.0585,855.813207,1758.0714,1.1971,77.11,2245.704698,1942.2605,1579.387545,4651.551,0.7033,27.43,1010.305142,532.5225,1127.202006,2853.5557,1.1157,71.25,1952.082169,1329.2045,1558.793998,4728.236,0.7985,31.23,2774.103265,2565.687,1653.761629,5216.0791,0.5961,14.24,0.0,-0.2387,0.0,-0.7896,0.0,-0.3483,0.0,-0.1986,0.0,-0.594,0.0,-0.2905,0.0,-0.2483,0.0,-0.6036,0.0,-0.3657,0.0,-0.2085,0.0,-0.6606,0.0,-0.2832,0.0,-0.2477,0.0,-0.8941,0.0,-0.3247,0.0,-0.2183,0.0,-0.7463,0.0,-0.3185,0.0,-0.2209,0.0,-0.6199,0.0,-0.2979,0.0,-0.1151,0.0,-0.1545,0.0,-0.2306
78,Colombia,Leticia,Amazonas,Amazonía,53059,—,96,No,-4.2153,-69.9406,walk,pbf_disk_6000m,1856,2565,2.764,0.00149,107.2,275305.0,1447,1.0428,0.0291,114,8,2,3,10,40,35,16,6,2,0.00149,0.001617,0.000557,0.002156,0.3738,0.033501,0.034512,0.006906,0.041595,0.2061,0.016442,0.003332,0.033945,0.050098,2.0645,2733.384602,2542.476,1587.506135,4820.269,0.5808,15.52,2404.558631,2116.335,1634.89522,4695.012,0.6799,17.78,1999.669842,1771.192,1430.899584,3767.17,0.7156,29.26,1047.532728,737.5125,927.336271,2290.9275,0.8853,58.94,1328.9582,1186.809,950.595667,2497.5915,0.7153,43.59,1570.590312,1137.406,1503.715795,3714.9015,0.9574,45.37,1653.185788,1206.535,1357.793941,3300.6735,0.8213,39.87,2874.197041,2647.4535,1587.706628,4997.6255,0.5524,11.42,0.0,-0.1479,0.0,-0.6558,0.0,-0.1636,0.0,-0.2185,0.0,-0.8953,0.0,-0.1977,0.0,-0.2213,0.0,-0.5772,0.0,-0.177,0.0,-0.2099,0.0,-0.8134,0.0,-0.1883,0.0,-0.1537,0.0,-0.6506,0.0,-0.1681,0.0,-0.2105,0.0,-0.5252,0.0,-0.1776,0.0,-0.1897,0.0,-0.6074,0.0,-0.1974,0.0,-0.2012,0.0,-0.5226,0.0,-0.1676
79,Colombia,Mocoa,Putumayo,Amazonía (piedemonte),50000,—,590,No,1.149,-76.648,walk,pbf_disk_6000m,1518,1898,2.501,0.001648,110.3,209719.0,1056,1.0859,0.0236,60,7,1,0,1,40,6,10,1,1,0.001648,0.001978,0.000699,0.002637,0.4238,0.033891,0.035081,0.006914,0.042293,0.204,0.019842,0.003866,0.03782,0.060846,1.9061,2902.892339,1947.732,2441.478318,6935.7165,0.8411,18.97,,,,,,,2681.818045,1726.4355,2269.418019,6362.3214,0.8462,23.25,703.801841,449.571,736.161577,1638.3865,1.046,79.58,2319.414965,1279.34,2278.016064,5908.9882,0.9822,36.1,2218.506058,1082.1865,2350.575239,6024.0446,1.0595,45.85,2645.053766,1632.8355,2281.219961,6336.402,0.8624,26.94,2920.094854,1962.363,2413.689153,6898.7067,0.8266,18.97,0.0,-0.1875,0.0,-0.7376,0.0,-0.254,,,,,,,0.0,-0.2433,0.0,-0.6018,0.0,-0.2508,0.0,-0.2355,0.0,-0.9086,0.0,-0.2952,0.0,-0.192,0.0,-0.736,0.0,-0.2648,0.0,-0.2243,0.0,-0.8375,0.0,-0.2877,0.0,-0.2219,0.0,-0.8043,0.0,-0.2694,0.0,-0.236,0.0,-0.9127,0.0,-0.3021
80,Colombia,San José del Guaviare,Guaviare,Amazonía / Orinoquía,72000,—,175,No,2.567,-72.639,walk,pbf_disk_6000m,1676,2584,3.084,0.001841,97.3,251534.8,1479,1.0564,0.0315,73,7,1,0,2,44,11,11,3,1,0.001841,0.001791,0.000538,0.002388,0.2923,0.038747,0.038697,0.006449,0.047359,0.1664,0.015273,0.004928,0.029597,0.034887,1.9379,2194.699479,1699.2915,1612.39536,4649.279,0.7347,24.52,,,,,,,2359.239267,1982.5135,1658.713321,4806.085,0.7031,21.84,903.7327,436.7095,1056.620033,2822.3885,1.1692,69.93,1303.799788,740.798,1318.080301,3333.1275,1.011,57.4,1176.442205,685.363,1279.186818,3135.49,1.0873,67.66,1763.298972,1240.5955,1494.675321,4072.1945,0.8477,40.04,2220.782331,1825.6475,1569.694018,4589.881,0.7068,22.97,0.0,-0.2695,0.0,-0.5261,0.0,-0.3546,,,,,,,0.0,-0.2439,0.0,-0.5057,0.0,-0.3519,0.0,-0.2612,0.0,-0.4862,0.0,-0.3595,0.0,-0.2976,0.0,-0.6195,0.0,-0.3757,0.0,-0.2452,0.0,-0.5878,0.0,-0.3794,0.0,-0.2569,0.0,-0.5081,0.0,-0.3374,0.0,-0.2151,0.0,-0.3145,0.0,-0.2846
81,Colombia,San Andrés,San Andrés y Providencia,Insular (Caribe),62000,—,1,Sí,12.5847,-81.7006,walk,pbf_disk_6000m,1263,1570,2.486,0.00197,85.0,134243.6,914,1.0718,0.0363,48,8,2,2,5,6,19,9,4,1,0.00197,0.002377,0.000774,0.002377,0.3928,0.038503,0.03907,0.00601,0.045931,0.1561,0.020372,0.003951,0.039381,0.062638,1.9331,2516.67871,2289.017,1321.186957,4388.8216,0.525,12.59,2024.92021,1622.854,1491.101821,4411.8574,0.7364,33.17,2121.620354,1631.108,1630.959276,4834.3798,0.7687,28.27,1744.164822,1423.975,1091.352062,3295.5752,0.6257,23.52,1224.140002,847.003,1121.635656,2916.4238,0.9163,55.66,1296.550573,1257.604,879.676642,2643.2868,0.6785,39.11,1565.322876,1426.305,1046.763172,3067.863,0.6687,34.84,2461.44916,1908.853,1464.117548,4673.9214,0.5948,13.62,0.002691,-0.0844,0.0,-0.6712,0.0,-0.1717,0.00221,-0.086,0.0,-0.5412,0.0,-0.2151,0.003572,-0.0819,0.0,-0.4969,0.0,-0.1601,0.000194,-0.1047,0.0,-0.6074,0.0,-0.2333,0.012119,-0.0706,0.0,-0.6503,0.000224,-0.1037,0.000161,-0.106,0.0,-0.2295,0.0,-0.2171,0.0,-0.1463,0.0,-0.1449,0.0,-0.2647,1e-06,-0.1408,0.0,-0.4287,0.0,-0.224
82,Colombia,Inírida,Guainía,Amazonía / Orinoquía,30000,—,100,No,3.865,-67.92,walk,pbf_disk_6000m,832,1194,2.87,0.003454,136.3,163151.4,656,1.0605,0.0319,34,5,1,0,0,18,1,12,2,0,0.003454,0.00361,0.001301,0.004813,0.3768,0.054106,0.053674,0.009503,0.066985,0.1756,0.021792,0.007765,0.040642,0.057539,1.865,2327.244481,1840.264,1827.326041,5429.7253,0.7852,27.16,,,,,,,,,,,,,1145.745649,560.37,1428.098433,3363.7068,1.2464,66.71,2458.929105,2007.0735,1865.637261,5579.0477,0.7587,22.12,1282.974312,894.806,1207.792556,2969.9466,0.9414,55.65,2128.159966,1659.192,1681.750067,5130.0374,0.7902,31.61,,,,,,,,,,,,,,,,,,,0.0,-0.2848,0.0,-0.4188,0.0,-0.4292,,,,,,,0.0,-0.2467,0.0,-0.5116,0.0,-0.4298,0.0,-0.2399,0.0,-0.4737,0.0,-0.4246,0.0,-0.2455,0.0,-0.2148,0.0,-0.3845,0.0,-0.236,0.0,-0.6276,0.0,-0.3849
83,Colombia,Mitú,Vaupés,Amazonía,31000,—,200,No,1.253,-70.233,walk,pbf_disk_6000m,226,278,2.46,0.010934,167.9,47509.9,166,1.1175,0.0236,17,7,1,0,1,7,3,2,2,1,0.010934,0.013333,0.004376,0.013333,0.4002,0.077146,0.078768,0.011799,0.091612,0.1529,0.054943,0.026548,0.069386,0.154766,1.2629,1937.909487,1869.7445,1716.564416,3579.511,0.8858,31.86,,,,,,,1975.252774,1949.646,1544.505861,3039.457,0.7819,30.53,1031.913204,694.5035,1294.036885,2180.462,1.254,71.24,1474.895531,887.292,1688.48485,3373.255,1.1448,53.98,1918.442885,1914.605,1711.320594,3469.368,0.892,30.97,1719.592929,1504.051,1718.336153,3506.017,0.9993,42.04,1900.229195,1419.397,1715.429945,3815.615,0.9027,40.71,0.001704,-0.2076,0.0,-0.4715,4e-06,-0.3018,,,,,,,0.004002,-0.1907,0.0,-0.4487,0.000494,-0.2299,1.5e-05,-0.284,0.0,-0.5479,7.1e-05,-0.2612,0.002846,-0.1976,0.0,-0.4589,2.1e-05,-0.2788,0.009542,-0.1721,0.0,-0.4503,4e-05,-0.2697,0.004242,-0.1895,0.0,-0.4368,7.6e-05,-0.26,0.011082,-0.1687,0.0,-0.3968,1.1e-05,-0.2872
